[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
268	916	17.142	12	42	17	685
288	916	9.09	29	107	17	685
304	916	2.606	16	60	17	685
336	916	6.342	29	117	17	685
0	921	13.524	29	115	17	43
8	921	142.095	29	133	17	43
57	921	94.786	29	45	17	43
70	921	192.307	9	100	17	43
73	921	98.522	29	127	17	43
85	921	516.129	9	130	17	43
91	921	261.437	15	17	17	43
96	921	84.925	29	72	17	43
99	921	529.801	9	113	17	43
129	921	55.058	11	84	17	43
175	921	380.952	9	113	17	43
185	921	91.638	29	48	17	43
191	921	77.972	29	68	17	43
226	921	80.08	29	108	17	43
278	921	275.862	19	102	17	43
281	921	15.122	19	102	17	43
327	921	44.345	17	36	17	43
0	931	7.111	29	115	17	512
31	931	6.672	2	53	17	512
47	931	6.932	29	34	17	512
62	931	7.092	29	90	17	512
83	931	7.699	9	113	17	512
112	931	6.12	16	95	17	512
131	931	4.645	11	84	17	512
172	931	6.956	29	55	17	512
178	931	6.628	2	24	17	512
190	931	7.448	25	14	17	512
271	931	7.804	19	10	17	512
308	931	6.768	29	77	17	512
0	932	29.85	29	115	17	512
45	932	23.255	29	34	17	512
67	932	54.794	18	50	17	512
76	932	28.776	2	8	17	512
91	932	93.023	15	17	17	512
98	932	93.023	9	113	17	512
118	932	76.923	9	113	17	512
162	932	27.397	29	44	17	512
181	932	22.598	2	56	17	512
207	932	26.143	29	132	17	512
224	932	19.323	29	59	17	512
230	932	28.571	29	82	17	512
241	932	26.845	27	101	17	512
245	932	23.255	29	70	17	512
261	932	66.666	9	113	17	512
289	932	26.49	29	107	17	512
293	932	19.323	29	96	17	512
317	932	19.512	29	88	17	512
0	933	4.21	29	115	17	512
1	933	4.371	29	115	17	512
7	933	9.501	29	15	17	512
9	933	15.325	29	133	17	512
18	933	4.089	29	112	17	512
29	933	21.276	28	126	17	512
42	933	7.155	29	92	17	512
81	933	0.743	25	123	17	512
90	933	51.282	0	122	17	512
122	933	0.652	23	121	17	512
164	933	0.821	29	39	17	512
165	933	16.949	29	6	17	512
191	933	4.95	29	68	17	512
216	933	2.228	30	33	17	512
225	933	3.319	29	59	17	512
228	933	5.115	29	109	17	512
230	933	14.545	29	82	17	512
238	933	15.748	27	101	17	512
239	933	16.806	27	101	17	512
306	933	6.359	16	60	17	512
315	933	7.246	29	3	17	512
327	933	2.46	17	36	17	512
333	933	3.117	29	58	17	512
338	933	4.819	29	87	17	512
0	945	0.714	29	115	17	43
4	945	7.352	29	28	17	43
14	945	8.695	29	11	17	43
25	945	8.048	29	104	17	43
35	945	6.525	29	62	17	43
42	945	8.0	29	92	17	43
80	945	24.096	15	17	17	43
90	945	75.471	0	122	17	43
155	945	11.904	10	131	17	43
161	945	2.751	4	26	17	43
214	945	6.172	16	60	17	43
225	945	6.633	29	59	17	43
234	945	7.662	2	20	17	43
285	945	0.787	9	113	17	43
312	945	6.369	29	80	17	43
329	945	29.411	9	113	17	43
0	978	0.357	29	115	18	989
21	978	5.277	29	119	18	989
56	978	2.945	29	23	18	989
64	978	3.174	29	57	18	989
74	978	2.967	29	127	18	989
121	978	2.853	21	106	18	989
139	978	4.048	0	4	18	989
144	978	17.391	28	126	18	989
165	978	8.13	29	6	18	989
166	978	4.329	29	6	18	989
170	978	5.012	29	83	18	989
195	978	13.333	19	136	18	989
218	978	4.424	29	92	18	989
248	978	3.766	29	116	18	989
256	978	22.471	18	50	18	989
267	978	3.262	8	49	18	989
270	978	15.037	19	10	18	989
280	978	0.37	19	102	18	989
293	978	2.557	29	96	18	989
328	978	3.194	9	113	18	989
338	978	3.703	29	87	18	989
0	994	43.58	29	115	18	108
26	994	130.98	29	104	18	108
28	994	110.926	29	110	18	108
67	994	136.885	18	50	18	108
83	994	144.214	9	113	18	108
91	994	145.47	15	17	18	108
104	994	130.366	8	41	18	108
119	994	152.93	9	113	18	108
148	994	151.131	9	113	18	108
177	994	121.808	9	113	18	108
196	994	88.126	16	32	18	108
219	994	124.626	29	92	18	108
228	994	112.571	29	109	18	108
230	994	111.519	29	82	18	108
281	994	42.219	19	102	18	108
282	994	125.516	19	102	18	108
305	994	85.095	16	60	18	108
323	994	110.231	29	93	18	108
333	994	46.864	29	58	18	108
0	1002	1.756	29	115	18	108
8	1002	36.363	29	133	18	108
13	1002	24.038	29	11	18	108
20	1002	17.513	29	135	18	108
85	1002	156.25	9	130	18	108
88	1002	49.019	27	101	18	108
102	1002	32.051	29	103	18	108
124	1002	1.587	23	121	18	108
140	1002	19.083	29	52	18	108
145	1002	91.743	28	126	18	108
149	1002	149.253	9	113	18	108
154	1002	25.974	10	131	18	108
172	1002	17.605	29	55	18	108
179	1002	26.455	2	56	18	108
201	1002	19.379	8	49	18	108
219	1002	19.685	29	92	18	108
229	1002	2.97	29	82	18	108
244	1002	17.421	29	70	18	108
246	1002	54.644	29	126	18	108
266	1002	49.019	8	49	18	108
269	1002	69.444	28	126	18	108
288	1002	34.843	29	107	18	108
315	1002	32.786	29	3	18	108
317	1002	9.451	29	88	18	108
331	1002	43.859	22	13	18	108
0	1046	0.659	29	115	21	752
23	1046	6.06	29	119	21	752
31	1046	0.934	2	53	21	752
37	1046	0.998	29	129	21	752
71	1046	1.081	29	114	21	752
76	1046	8.988	2	8	21	752
109	1046	3.336	29	120	21	752
130	1046	2.881	11	84	21	752
159	1046	0.933	4	35	21	752
175	1046	13.84	9	113	21	752
187	1046	15.384	10	78	21	752
221	1046	0.681	29	59	21	752
246	1046	4.711	29	126	21	752
303	1046	3.207	16	60	21	752
304	1046	3.032	16	60	21	752
309	1046	3.717	29	77	21	752
324	1046	0.64	29	93	21	752
0	1091	12.658	29	115	69	886
19	1091	9.287	29	89	69	886
20	1091	12.145	29	135	69	886
60	1091	11.194	29	73	69	886
81	1091	14.778	25	123	69	886
139	1091	14.634	0	4	69	886
143	1091	16.042	9	12	69	886
196	1091	7.075	16	32	69	886
297	1091	7.299	1	1	69	886
315	1091	13.157	29	3	69	886
317	1091	10.169	29	88	69	886
329	1091	16.949	9	113	69	886
332	1091	9.463	29	58	69	886
0	1106	4.153	29	115	22	149
10	1106	0.751	29	105	22	149
33	1106	16.393	29	62	22	149
60	1106	14.44	29	73	22	149
73	1106	13.422	29	127	22	149
111	1106	3.835	14	86	22	149
130	1106	5.405	11	84	22	149
134	1106	18.181	29	51	22	149
162	1106	18.604	29	44	22	149
186	1106	11.461	10	78	22	149
221	1106	0.75	29	59	22	149
236	1106	60.606	9	113	22	149
242	1106	42.105	27	101	22	149
243	1106	24.242	27	101	22	149
274	1106	0.393	5	76	22	149
285	1106	0.789	9	113	22	149
331	1106	17.094	22	13	22	149
0	1113	10.676	29	115	22	74
39	1113	8.498	29	18	22	74
87	1113	15.625	27	101	22	74
96	1113	6.622	29	72	22	74
99	1113	15.151	9	113	22	74
112	1113	4.137	16	95	22	74
146	1113	14.492	8	125	22	74
159	1113	3.916	4	35	22	74
217	1113	3.947	30	33	22	74
228	1113	6.276	29	109	22	74
259	1113	15.789	7	29	22	74
276	1113	13.636	6	67	22	74
306	1113	4.01	16	60	22	74
0	1129	23.255	29	115	22	43
2	1129	7.263	16	94	22	43
29	1129	103.448	28	126	22	43
44	1129	22.727	29	65	22	43
46	1129	18.181	29	34	22	43
47	1129	18.181	29	34	22	43
53	1129	24.59	29	21	22	43
105	1129	125.0	8	41	22	43
119	1129	61.224	9	113	22	43
123	1129	3.03	23	121	22	43
134	1129	23.622	29	51	22	43
145	1129	78.947	28	126	22	43
173	1129	18.987	29	55	22	43
189	1129	55.555	25	14	22	43
206	1129	18.75	29	132	22	43
244	1129	20.0	29	70	22	43
270	1129	57.692	19	10	22	43
285	1129	66.666	9	113	22	43
291	1129	18.987	2	2	22	43
297	1129	10.067	1	1	22	43
312	1129	18.75	29	80	22	43
0	1134	19.417	29	115	22	625
1	1134	11.764	29	115	22	625
36	1134	21.052	29	71	22	625
62	1134	18.018	29	90	22	625
65	1134	12.738	29	79	22	625
94	1134	11.56	29	97	22	625
117	1134	47.619	9	100	22	625
118	1134	57.142	9	113	22	625
139	1134	41.666	0	4	22	625
155	1134	8.474	10	131	22	625
160	1134	6.451	4	26	22	625
199	1134	20.833	29	16	22	625
219	1134	20.618	29	92	22	625
226	1134	11.904	29	108	22	625
262	1134	42.553	9	113	22	625
279	1134	42.553	19	102	22	625
302	1134	3.267	3	91	22	625
0	1150	12.278	29	115	22	74
41	1150	16.304	29	18	22	74
50	1150	19.067	29	63	22	74
64	1150	1.554	29	57	22	74
67	1150	17.857	18	50	22	74
69	1150	23.746	9	100	22	74
72	1150	12.465	29	114	22	74
109	1150	11.194	29	120	22	74
110	1150	5.504	14	86	22	74
142	1150	1.694	9	12	22	74
152	1150	25.714	9	113	22	74
155	1150	22.727	10	131	22	74
169	1150	17.045	29	83	22	74
193	1150	23.255	10	98	22	74
229	1150	18.072	29	82	22	74
231	1150	10.843	29	74	22	74
233	1150	1.32	29	64	22	74
267	1150	18.108	8	49	22	74
278	1150	17.578	19	102	22	74
283	1150	1.661	19	102	22	74
284	1150	0.934	9	113	22	74
286	1150	13.043	29	69	22	74
306	1150	7.311	16	60	22	74
312	1150	12.43	29	80	22	74
330	1150	22.058	24	47	22	74
0	1153	26.162	29	115	22	74
17	1153	21.844	29	112	22	74
19	1153	20.179	29	89	22	74
77	1153	32.967	15	17	22	74
103	1153	22.277	29	103	22	74
114	1153	34.482	28	126	22	74
139	1153	32.028	0	4	22	74
178	1153	22.058	2	24	22	74
210	1153	24.193	29	81	22	74
250	1153	34.883	13	9	22	74
281	1153	32.374	19	102	22	74
292	1153	23.437	2	2	22	74
312	1153	23.437	29	80	22	74
335	1153	24.456	29	55	22	74
0	1155	27.522	29	115	22	406
27	1155	21.276	29	110	22	406
28	1155	20.979	29	110	22	406
45	1155	14.388	29	34	22	406
93	1155	17.142	29	97	22	406
147	1155	100.0	8	125	22	406
149	1155	85.714	9	113	22	406
172	1155	20.833	29	55	22	406
183	1155	63.829	0	5	22	406
202	1155	27.272	29	27	22	406
207	1155	25.0	29	132	22	406
219	1155	27.777	29	92	22	406
221	1155	14.563	29	59	22	406
241	1155	55.555	27	101	22	406
248	1155	17.751	29	116	22	406
256	1155	47.619	18	50	22	406
267	1155	18.867	8	49	22	406
283	1155	53.571	19	102	22	406
297	1155	11.494	1	1	22	406
305	1155	7.575	16	60	22	406
0	1176	4.497	29	115	22	898
7	1176	7.109	29	15	22	898
9	1176	11.718	29	133	22	898
57	1176	5.263	29	45	22	898
84	1176	38.961	9	130	22	898
99	1176	34.09	9	113	22	898
121	1176	4.178	21	106	22	898
154	1176	9.09	10	131	22	898
155	1176	17.647	10	131	22	898
220	1176	7.281	29	59	22	898
277	1176	13.574	6	67	22	898
326	1176	2.407	17	36	22	898
0	1231	47.368	29	115	23	36
53	1231	50.0	29	21	23	36
68	1231	47.619	29	118	23	36
110	1231	40.178	14	86	23	36
112	1231	24.324	16	95	23	36
114	1231	126.76	28	126	23	36
118	1231	128.571	9	113	23	36
120	1231	37.815	21	106	23	36
140	1231	50.561	29	52	23	36
141	1231	46.153	29	52	23	36
150	1231	128.571	9	113	23	36
159	1231	23.684	4	35	23	36
168	1231	230.769	9	113	23	36
173	1231	45.226	29	55	23	36
236	1231	130.434	9	113	23	36
244	1231	44.117	29	70	23	36
263	1231	45.0	9	113	23	36
268	1231	130.434	12	42	23	36
291	1231	42.857	2	2	23	36
314	1231	42.654	29	3	23	36
0	1237	47.368	29	115	23	36
18	1237	39.301	29	112	23	36
22	1237	36.0	29	119	23	36
44	1237	50.279	29	65	23	36
60	1237	45.0	29	73	23	36
81	1237	69.23	25	123	23	36
85	1237	125.0	9	130	23	36
105	1237	136.363	8	41	23	36
160	1237	23.195	4	26	23	36
168	1237	132.352	9	113	23	36
170	1237	47.368	29	83	23	36
176	1237	145.161	9	113	23	36
217	1237	19.823	30	33	23	36
241	1237	128.571	27	101	23	36
292	1237	42.857	2	2	23	36
306	1237	24.324	16	60	23	36
335	1237	45.226	29	55	23	36
337	1237	33.333	29	117	23	36
0	1241	25.641	29	115	23	269
4	1241	22.9	29	28	23	269
55	1241	19.607	29	37	23	269
90	1241	166.666	0	122	23	269
118	1241	90.909	9	113	23	269
129	1241	5.19	11	84	23	269
150	1241	120.0	9	113	23	269
162	1241	22.556	29	44	23	269
209	1241	26.086	29	99	23	269
312	1241	22.058	29	80	23	269
320	1241	16.666	29	88	23	269
0	1246	15.306	29	115	23	493
38	1246	21.739	29	129	23	493
40	1246	25.0	29	18	23	493
55	1246	19.736	29	37	23	493
69	1246	27.777	9	100	23	493
74	1246	17.045	29	127	23	493
77	1246	47.619	15	17	23	493
87	1246	41.666	27	101	23	493
99	1246	125.0	9	113	23	493
150	1246	115.384	9	113	23	493
164	1246	1.321	29	39	23	493
233	1246	15.706	29	64	23	493
259	1246	69.767	7	29	23	493
271	1246	81.081	19	10	23	493
277	1246	62.5	6	67	23	493
280	1246	65.217	19	102	23	493
288	1246	18.404	29	107	23	493
312	1246	20.979	29	80	23	493
0	1255	41.095	29	115	70	43
22	1255	35.714	29	119	70	43
68	1255	75.0	29	118	70	43
70	1255	25.0	9	100	70	43
90	1255	27.027	0	122	70	43
91	1255	30.303	15	17	70	43
96	1255	35.714	29	72	70	43
116	1255	27.777	9	100	70	43
124	1255	5.385	23	121	70	43
143	1255	25.641	9	12	70	43
147	1255	31.578	8	125	70	43
163	1255	1.128	29	39	70	43
166	1255	93.75	29	6	70	43
269	1255	37.5	28	126	70	43
273	1255	38.461	28	126	70	43
0	1343	0.724	29	115	23	306
13	1343	9.685	29	11	23	306
112	1343	3.442	16	95	23	306
134	1343	10.05	29	51	23	306
168	1343	100.0	9	113	23	306
180	1343	18.867	2	56	23	306
205	1343	28.169	19	134	23	306
280	1343	0.776	19	102	23	306
303	1343	5.063	16	60	23	306
321	1343	8.888	29	85	23	306
0	1345	33.639	29	115	23	221
9	1345	64.516	29	133	23	221
13	1345	40.515	29	11	23	221
27	1345	49.661	29	110	23	221
67	1345	67.484	18	50	23	221
68	1345	26.221	29	118	23	221
97	1345	120.879	9	113	23	221
121	1345	30.985	21	106	23	221
143	1345	4.275	9	12	23	221
193	1345	105.263	10	98	23	221
196	1345	2.854	16	32	23	221
213	1345	18.644	16	60	23	221
236	1345	314.285	9	113	23	221
240	1345	314.285	27	101	23	221
263	1345	32.21	9	113	23	221
299	1345	17.014	1	38	23	221
335	1345	43.824	29	55	23	221
0	1366	0.727	29	115	23	405
57	1366	8.639	29	45	23	405
83	1366	35.714	9	113	23	405
112	1366	4.132	16	95	23	405
129	1366	4.656	11	84	23	405
131	1366	6.299	11	84	23	405
133	1366	41.666	9	113	23	405
153	1366	38.834	9	113	23	405
175	1366	28.368	9	113	23	405
199	1366	10.869	29	16	23	405
201	1366	12.987	8	49	23	405
215	1366	4.39	16	60	23	405
217	1366	4.571	30	33	23	405
222	1366	9.523	29	59	23	405
288	1366	11.527	29	107	23	405
311	1366	10.989	29	111	23	405
319	1366	6.677	29	88	23	405
335	1366	9.237	29	55	23	405
338	1366	9.803	29	87	23	405
0	1382	0.364	29	115	23	445
45	1382	4.338	29	34	23	445
56	1382	3.262	29	23	23	445
64	1382	4.192	29	57	23	445
91	1382	23.809	15	17	23	445
104	1382	20.0	8	41	23	445
122	1382	0.314	23	121	23	445
140	1382	5.347	29	52	23	445
154	1382	16.129	10	131	23	445
182	1382	0.132	0	5	23	445
185	1382	4.0	29	48	23	445
240	1382	52.631	27	101	23	445
293	1382	4.494	29	96	23	445
297	1382	2.378	1	1	23	445
0	1388	0.544	29	115	23	274
51	1388	0.33	29	63	23	274
87	1388	21.897	27	101	23	274
133	1388	0.276	9	113	23	274
153	1388	37.037	9	113	23	274
0	1418	1.199	29	115	23	753
18	1418	8.149	29	112	23	753
58	1418	7.329	29	45	23	753
59	1418	6.862	29	66	23	753
68	1418	9.472	29	118	23	753
82	1418	0.496	26	25	23	753
96	1418	8.536	29	72	23	753
124	1418	0.925	23	121	23	753
142	1418	1.393	9	12	23	753
161	1418	2.375	4	26	23	753
203	1418	2.004	29	27	23	753
258	1418	21.406	7	29	23	753
285	1418	1.37	9	113	23	753
305	1418	5.116	16	60	23	753
322	1418	8.962	29	85	23	753
0	1434	0.727	29	115	23	267
1	1434	7.648	29	115	23	267
30	1434	5.822	2	53	23	267
90	1434	47.058	0	122	23	267
105	1434	80.0	8	41	23	267
107	1434	15.094	29	128	23	267
146	1434	34.188	8	125	23	267
158	1434	3.646	4	30	23	267
164	1434	0.574	29	39	23	267
173	1434	8.163	29	55	23	267
175	1434	41.237	9	113	23	267
202	1434	9.569	29	27	23	267
233	1434	1.557	29	64	23	267
240	1434	105.263	27	101	23	267
261	1434	42.553	9	113	23	267
276	1434	61.538	6	67	23	267
300	1434	0.807	16	124	23	267
335	1434	8.928	29	55	23	267
0	1448	47.021	29	115	23	30
9	1448	50.675	29	133	23	30
11	1448	33.632	29	105	23	30
20	1448	50.0	29	135	23	30
22	1448	34.802	29	119	23	30
23	1448	34.883	29	119	23	30
42	1448	49.18	29	92	23	30
145	1448	74.257	28	126	23	30
146	1448	103.448	8	125	23	30
158	1448	19.946	4	30	23	30
160	1448	15.384	4	26	23	30
173	1448	43.988	29	55	23	30
231	1448	33.039	29	74	23	30
236	1448	89.82	9	113	23	30
263	1448	40.214	9	113	23	30
282	1448	109.489	19	102	23	30
307	1448	22.556	16	60	23	30
336	1448	17.964	29	117	23	30
0	1452	0.888	29	115	23	43
15	1452	9.823	29	22	23	43
42	1452	3.219	29	92	23	43
47	1452	8.833	29	34	23	43
84	1452	12.594	9	130	23	43
96	1452	8.445	29	72	23	43
109	1452	7.751	29	120	23	43
128	1452	9.191	29	7	23	43
134	1452	9.98	29	51	23	43
159	1452	3.77	4	35	23	43
162	1452	9.242	29	44	23	43
173	1452	5.291	29	55	23	43
178	1452	7.267	2	24	23	43
194	1452	31.446	19	136	23	43
245	1452	8.976	29	70	23	43
271	1452	12.106	19	10	23	43
272	1452	24.39	28	126	23	43
281	1452	0.958	19	102	23	43
284	1452	0.956	9	113	23	43
308	1452	5.47	29	77	23	43
314	1452	9.416	29	3	23	43
0	1460	1.075	29	115	23	43
57	1460	9.146	29	45	23	43
63	1460	10.869	29	57	23	43
113	1460	4.75	16	61	23	43
126	1460	6.134	29	7	23	43
156	1460	4.48	4	30	23	43
166	1460	10.526	29	6	23	43
183	1460	30.303	0	5	23	43
190	1460	20.0	25	14	23	43
204	1460	30.0	19	134	23	43
206	1460	11.811	29	132	23	43
266	1460	28.985	8	49	23	43
267	1460	14.705	8	49	23	43
284	1460	1.138	9	113	23	43
0	1461	0.519	29	115	23	43
22	1461	4.172	29	119	23	43
43	1461	5.791	29	65	23	43
83	1461	5.199	9	113	23	43
151	1461	18.867	9	113	23	43
193	1461	11.673	10	98	23	43
207	1461	7.389	29	132	23	43
219	1461	4.665	29	92	23	43
232	1461	1.114	29	64	23	43
238	1461	13.333	27	101	23	43
245	1461	3.821	29	70	23	43
263	1461	4.07	9	113	23	43
338	1461	4.109	29	87	23	43
0	1470	10.989	29	115	23	694
41	1470	14.227	29	18	23	694
47	1470	11.128	29	34	23	694
63	1470	10.159	29	57	23	694
64	1470	16.908	29	57	23	694
72	1470	12.567	29	114	23	694
137	1470	24.305	29	46	23	694
189	1470	45.454	25	14	23	694
201	1470	3.777	8	49	23	694
222	1470	13.618	29	59	23	694
297	1470	6.815	1	1	23	694
337	1470	1.192	29	117	23	694
0	1478	0.536	29	115	23	445
35	1478	5.154	29	62	23	445
49	1478	4.665	29	63	23	445
65	1478	3.579	29	79	23	445
78	1478	38.961	9	113	23	445
79	1478	21.428	9	113	23	445
91	1478	39.473	15	17	23	445
101	1478	7.407	29	103	23	445
125	1478	6.507	29	7	23	445
135	1478	8.064	25	123	23	445
146	1478	10.101	8	125	23	445
162	1478	7.874	29	44	23	445
222	1478	7.633	29	59	23	445
237	1478	35.294	27	101	23	445
335	1478	5.628	29	55	23	445
0	1483	22.857	29	115	23	43
11	1483	20.04	29	105	23	43
47	1483	17.574	29	34	23	43
54	1483	34.662	29	0	23	43
71	1483	33.67	29	114	23	43
114	1483	54.347	28	126	23	43
126	1483	19.379	29	7	23	43
138	1483	94.786	0	4	23	43
166	1483	24.183	29	6	23	43
180	1483	35.087	2	56	23	43
182	1483	1.931	0	5	23	43
193	1483	32.31	10	98	23	43
213	1483	16.051	16	60	23	43
254	1483	33.726	20	40	23	43
263	1483	46.62	9	113	23	43
276	1483	134.228	6	67	23	43
277	1483	137.931	6	67	23	43
291	1483	25.51	2	2	23	43
306	1483	19.723	16	60	23	43
315	1483	54.2	29	3	23	43
0	1493	1.071	29	115	23	694
5	1493	8.968	29	15	23	694
16	1493	10.695	29	22	23	694
42	1493	11.278	29	92	23	694
47	1493	9.104	29	34	23	694
105	1493	107.142	8	41	23	694
114	1493	46.153	28	126	23	694
194	1493	100.0	19	136	23	694
226	1493	7.481	29	108	23	694
234	1493	10.273	2	20	23	694
238	1493	136.363	27	101	23	694
253	1493	20.761	20	40	23	694
254	1493	21.66	20	40	23	694
304	1493	5.376	16	60	23	694
316	1493	8.207	2	75	23	694
326	1493	5.988	17	36	23	694
0	1502	0.514	29	115	24	53
5	1502	2.657	29	15	24	53
19	1502	2.952	29	89	24	53
49	1502	4.909	29	63	24	53
72	1502	2.194	29	114	24	53
102	1502	3.558	29	103	24	53
132	1502	13.513	9	113	24	53
145	1502	9.433	28	126	24	53
147	1502	9.23	8	125	24	53
162	1502	0.27	29	44	24	53
165	1502	0.353	29	6	24	53
229	1502	0.794	29	82	24	53
252	1502	7.5	20	40	24	53
255	1502	5.586	25	123	24	53
278	1502	7.125	19	102	24	53
291	1502	3.516	2	2	24	53
294	1502	2.71	29	96	24	53
303	1502	2.958	16	60	24	53
331	1502	4.392	22	13	24	53
0	1506	2.734	29	115	25	43
71	1506	52.525	29	114	25	43
81	1506	4.418	25	123	25	43
87	1506	28.446	27	101	25	43
155	1506	18.978	10	131	25	43
174	1506	31.707	9	113	25	43
187	1506	42.207	10	78	25	43
272	1506	14.59	28	126	25	43
293	1506	54.166	29	96	25	43
310	1506	3.947	29	77	25	43
0	1507	682.31	29	115	25	212
3	1507	656.25	29	28	25	212
7	1507	555.882	29	15	25	212
12	1507	517.808	29	105	25	212
22	1507	410.869	29	119	25	212
66	1507	311.367	18	50	25	212
69	1507	315.525	9	100	25	212
111	1507	136.069	14	86	25	212
154	1507	213.077	10	131	25	212
202	1507	330.998	29	27	25	212
213	1507	285.93	16	60	25	212
244	1507	636.363	29	70	25	212
250	1507	292.569	13	9	25	212
262	1507	257.844	9	113	25	212
272	1507	414.473	28	126	25	212
280	1507	341.772	19	102	25	212
287	1507	478.481	29	69	25	212
289	1507	645.051	29	107	25	212
327	1507	245.136	17	36	25	212
0	1511	184.397	29	115	26	710
12	1511	307.086	29	105	26	710
17	1511	258.921	29	112	26	710
43	1511	213.991	29	65	26	710
49	1511	214.876	29	63	26	710
58	1511	229.411	29	45	26	710
60	1511	169.934	29	73	26	710
62	1511	212.534	29	90	26	710
64	1511	253.246	29	57	26	710
82	1511	53.424	26	25	26	710
118	1511	126.829	9	113	26	710
186	1511	129.837	10	78	26	710
195	1511	147.727	19	136	26	710
201	1511	30.869	8	49	26	710
216	1511	119.586	30	33	26	710
265	1511	120.603	8	49	26	710
290	1511	120.836	29	107	26	710
293	1511	237.986	29	96	26	710
295	1511	187.5	29	19	26	710
298	1511	126.623	1	38	26	710
316	1511	194.878	2	75	26	710
337	1511	162.246	29	117	26	710
338	1511	255.319	29	87	26	710
0	1524	0.776	29	115	27	748
39	1524	21.459	29	18	27	748
56	1524	3.573	29	23	27	748
101	1524	18.382	29	103	27	748
112	1524	2.012	16	95	27	748
138	1524	30.487	0	4	27	748
144	1524	58.139	28	126	27	748
150	1524	79.365	9	113	27	748
153	1524	78.125	9	113	27	748
176	1524	72.463	9	113	27	748
212	1524	2.197	16	60	27	748
220	1524	13.661	29	59	27	748
226	1524	3.387	29	108	27	748
277	1524	47.169	6	67	27	748
283	1524	0.953	19	102	27	748
290	1524	4.317	29	107	27	748
316	1524	5.241	2	75	27	748
0	1531	10.152	29	115	28	777
6	1531	10.989	29	15	28	777
50	1531	18.018	29	63	28	777
75	1531	9.508	2	8	28	777
100	1531	14.598	29	103	28	777
122	1531	0.909	23	121	28	777
127	1531	5.763	29	7	28	777
132	1531	15.915	9	113	28	777
138	1531	13.186	0	4	28	777
154	1531	11.194	10	131	28	777
176	1531	25.641	9	113	28	777
195	1531	14.423	19	136	28	777
211	1531	6.179	25	123	28	777
216	1531	3.474	30	33	28	777
234	1531	12.987	2	20	28	777
235	1531	19.417	9	113	28	777
285	1531	1.1	9	113	28	777
334	1531	10.81	29	55	28	777
337	1531	7.425	29	117	28	777
0	1552	2.285	29	115	29	604
2	1552	6.944	16	94	29	604
7	1552	3.442	29	15	29	604
21	1552	3.759	29	119	29	604
56	1552	3.338	29	23	29	604
106	1552	3.527	29	128	29	604
119	1552	4.914	9	113	29	604
125	1552	2.816	29	7	29	604
127	1552	2.816	29	7	29	604
159	1552	3.571	4	35	29	604
167	1552	4.535	9	113	29	604
200	1552	0.391	8	49	29	604
232	1552	3.831	29	64	29	604
244	1552	3.61	29	70	29	604
245	1552	3.46	29	70	29	604
258	1552	4.357	7	29	29	604
261	1552	4.962	9	113	29	604
266	1552	5.899	8	49	29	604
298	1552	2.181	1	38	29	604
303	1552	7.49	16	60	29	604
309	1552	2.971	29	77	29	604
324	1552	3.466	29	93	29	604
0	1563	2.141	29	115	29	43
3	1563	4.201	29	28	29	43
55	1563	2.114	29	37	29	43
62	1563	2.325	29	90	29	43
81	1563	0.323	25	123	29	43
207	1563	2.832	29	132	29	43
224	1563	3.69	29	59	29	43
245	1563	3.853	29	70	29	43
250	1563	1.411	13	9	29	43
0	1570	45.112	29	115	31	967
32	1570	58.823	29	54	31	967
33	1570	42.553	29	62	31	967
49	1570	30.201	29	63	31	967
62	1570	48.387	29	90	31	967
63	1570	39.473	29	57	31	967
86	1570	130.434	9	130	31	967
93	1570	29.556	29	97	31	967
134	1570	43.795	29	51	31	967
181	1570	24.0	2	56	31	967
218	1570	57.142	29	92	31	967
227	1570	29.85	29	109	31	967
234	1570	50.0	2	20	31	967
268	1570	95.238	12	42	31	967
287	1570	32.085	29	69	31	967
300	1570	19.047	16	124	31	967
313	1570	38.461	29	80	31	967
321	1570	45.112	29	85	31	967
337	1570	16.574	29	117	31	967
0	1599	9.966	29	115	32	43
5	1599	7.518	29	15	32	43
25	1599	9.933	29	104	32	43
41	1599	10.169	29	18	32	43
83	1599	9.966	9	113	32	43
140	1599	9.933	29	52	32	43
149	1599	12.711	9	113	32	43
191	1599	7.462	29	68	32	43
199	1599	9.933	29	16	32	43
222	1599	7.481	29	59	32	43
226	1599	7.481	29	108	32	43
